train_loss,val_loss
1.865744e-02,1.386088e-02
1.384311e-02,1.299398e-02
1.308207e-02,1.321525e-02
1.269883e-02,1.258461e-02
1.245367e-02,1.210644e-02
1.227828e-02,1.196944e-02
1.213653e-02,1.238040e-02
1.201321e-02,1.188337e-02
1.192378e-02,1.275436e-02
1.184655e-02,1.181093e-02
1.177580e-02,1.188753e-02
1.171864e-02,1.199104e-02
1.166530e-02,1.168961e-02
1.162081e-02,1.119753e-02
1.158674e-02,1.151532e-02
1.155724e-02,1.145063e-02
1.152748e-02,1.122698e-02
1.150165e-02,1.129517e-02
1.147740e-02,1.147597e-02
1.145574e-02,1.116087e-02
1.143676e-02,1.149713e-02
1.141477e-02,1.135456e-02
1.139656e-02,1.103461e-02
1.137561e-02,1.118949e-02
1.136057e-02,1.152098e-02
1.135217e-02,1.118483e-02
1.133483e-02,1.144584e-02
1.132335e-02,1.128373e-02
1.131272e-02,1.120481e-02
1.129933e-02,1.119238e-02
1.128752e-02,1.099717e-02
1.127126e-02,1.126709e-02
1.126056e-02,1.106798e-02
1.125371e-02,1.170608e-02
1.124323e-02,1.133416e-02
1.123811e-02,1.125822e-02
1.122849e-02,1.100569e-02
1.121948e-02,1.126626e-02
1.121409e-02,1.128861e-02
1.120555e-02,1.099490e-02
1.119905e-02,1.105187e-02
1.119545e-02,1.104282e-02
1.119129e-02,1.104041e-02
1.117902e-02,1.110135e-02
1.117253e-02,1.117909e-02
1.116792e-02,1.150783e-02
