train_loss,val_loss
1.614266e-02,1.306131e-02
1.218725e-02,1.163444e-02
1.163342e-02,1.121990e-02
1.135254e-02,1.114672e-02
1.118348e-02,1.138511e-02
1.106053e-02,1.087976e-02
1.096797e-02,1.099393e-02
1.089105e-02,1.142322e-02
1.083184e-02,1.076536e-02
1.079214e-02,1.072576e-02
1.075017e-02,1.052589e-02
1.070513e-02,1.073145e-02
1.066945e-02,1.055397e-02
1.064039e-02,1.032063e-02
1.061520e-02,1.044232e-02
1.059447e-02,1.111049e-02
1.057720e-02,1.043051e-02
1.055733e-02,1.066597e-02
1.054106e-02,1.078136e-02
1.052441e-02,1.046028e-02
1.051138e-02,1.062173e-02
1.049683e-02,1.035207e-02
1.048782e-02,1.051918e-02
1.047944e-02,1.044261e-02
1.046738e-02,1.048514e-02
1.045637e-02,1.032605e-02
1.044957e-02,1.026333e-02
1.043632e-02,1.051006e-02
1.043151e-02,1.031943e-02
1.042280e-02,1.023622e-02
1.041786e-02,1.029674e-02
1.041179e-02,1.041224e-02
1.040810e-02,1.034029e-02
1.040134e-02,1.029799e-02
1.039130e-02,1.044059e-02
1.038769e-02,1.038764e-02
1.038373e-02,1.028817e-02
1.037736e-02,1.043780e-02
1.037489e-02,1.011793e-02
1.037318e-02,1.063205e-02
1.036786e-02,1.013207e-02
1.036297e-02,1.022174e-02
1.036155e-02,1.030879e-02
1.035862e-02,1.045227e-02
1.035131e-02,1.019274e-02
1.034880e-02,1.067950e-02
1.034692e-02,1.016729e-02
1.034355e-02,1.072242e-02
1.033967e-02,1.032413e-02
1.033857e-02,1.019966e-02
1.033311e-02,1.042199e-02
1.033173e-02,1.033039e-02
1.032901e-02,1.000553e-02
1.032552e-02,1.039529e-02
1.032337e-02,1.029842e-02
1.031853e-02,1.025605e-02
1.031220e-02,1.036271e-02
1.031158e-02,1.008716e-02
1.030504e-02,1.021275e-02
1.030613e-02,1.017828e-02
1.030413e-02,1.012189e-02
1.030264e-02,1.075880e-02
1.029794e-02,1.041301e-02
1.029497e-02,1.013656e-02
1.029414e-02,1.058222e-02
1.029135e-02,1.042600e-02
1.028599e-02,1.018971e-02
1.028401e-02,1.013616e-02
