train_loss,val_loss
1.631708e-02,1.174493e-02
1.228478e-02,1.125059e-02
1.170461e-02,1.261401e-02
1.138954e-02,1.198425e-02
1.120946e-02,1.173437e-02
1.109089e-02,1.154841e-02
1.100057e-02,1.096542e-02
1.092582e-02,1.109629e-02
1.086029e-02,1.083556e-02
1.081673e-02,1.176640e-02
1.077463e-02,1.055035e-02
1.073873e-02,1.051113e-02
1.071193e-02,1.056244e-02
1.068204e-02,1.101697e-02
1.065892e-02,1.027791e-02
1.063532e-02,1.062936e-02
1.061504e-02,1.067085e-02
1.059938e-02,1.081811e-02
1.058189e-02,1.041796e-02
1.056497e-02,1.053473e-02
1.054922e-02,1.057297e-02
1.053503e-02,1.122153e-02
1.052024e-02,1.031407e-02
1.050752e-02,1.033573e-02
1.049975e-02,1.071697e-02
1.048751e-02,1.076253e-02
1.048033e-02,1.061263e-02
1.046815e-02,1.030272e-02
1.045813e-02,1.126808e-02
1.044984e-02,1.036514e-02
