train_loss,val_loss
1.106604e-02,8.209686e-03
7.389089e-03,7.296001e-03
6.974762e-03,6.379560e-03
6.734788e-03,6.218101e-03
6.571705e-03,6.915263e-03
6.451570e-03,6.062125e-03
6.353271e-03,6.428923e-03
6.267405e-03,6.193355e-03
6.200797e-03,6.857277e-03
6.143903e-03,6.237940e-03
6.099258e-03,6.018425e-03
6.056927e-03,5.571744e-03
6.025327e-03,5.646829e-03
5.998912e-03,5.655851e-03
5.969335e-03,6.033322e-03
5.940724e-03,5.997589e-03
5.917835e-03,5.719078e-03
5.892055e-03,5.769637e-03
5.872690e-03,5.636667e-03
5.851511e-03,5.590199e-03
5.832727e-03,5.519718e-03
5.815420e-03,6.081769e-03
5.799798e-03,5.854026e-03
5.780517e-03,5.533088e-03
5.766836e-03,6.364985e-03
5.754065e-03,5.902606e-03
5.741243e-03,5.790455e-03
5.731485e-03,5.741838e-03
5.720874e-03,5.724953e-03
5.713078e-03,5.567636e-03
5.701747e-03,5.630756e-03
5.697434e-03,6.396529e-03
5.689387e-03,5.507752e-03
5.684292e-03,5.615348e-03
5.676914e-03,5.472149e-03
5.673107e-03,5.423578e-03
5.667166e-03,5.705859e-03
5.661479e-03,5.482987e-03
5.654164e-03,5.369457e-03
5.649093e-03,5.525904e-03
5.644699e-03,5.432117e-03
5.636139e-03,5.980117e-03
5.634946e-03,5.644283e-03
5.628470e-03,5.596909e-03
5.622946e-03,5.493262e-03
5.620135e-03,5.620386e-03
5.613555e-03,5.495498e-03
5.607770e-03,5.544332e-03
5.604668e-03,5.622500e-03
5.598633e-03,5.634480e-03
5.596707e-03,5.520865e-03
5.592620e-03,5.503259e-03
5.588827e-03,5.484742e-03
5.582913e-03,5.560665e-03
