train_loss,val_loss
1.141863e-02,7.569746e-03
7.423270e-03,6.951436e-03
6.960819e-03,7.214125e-03
6.723353e-03,6.303844e-03
6.544353e-03,6.242463e-03
6.421960e-03,6.673927e-03
6.332343e-03,6.223993e-03
6.266871e-03,6.159685e-03
6.205101e-03,6.050262e-03
6.146256e-03,6.452699e-03
6.101407e-03,6.275346e-03
6.058888e-03,6.664265e-03
6.018789e-03,5.785201e-03
5.983229e-03,5.867590e-03
5.945655e-03,6.208590e-03
5.924373e-03,5.822587e-03
5.892404e-03,5.880625e-03
5.869451e-03,5.832848e-03
5.844833e-03,5.883728e-03
5.823481e-03,5.609724e-03
5.803877e-03,5.623576e-03
5.786910e-03,5.840951e-03
5.773628e-03,6.267360e-03
5.759818e-03,5.550404e-03
5.746609e-03,5.943523e-03
5.738549e-03,5.513319e-03
5.724517e-03,5.568824e-03
5.715448e-03,5.846057e-03
5.702678e-03,5.828868e-03
5.694019e-03,5.559879e-03
5.684098e-03,6.169977e-03
5.676189e-03,5.470916e-03
5.670401e-03,5.837698e-03
5.661049e-03,5.671605e-03
5.656331e-03,5.434657e-03
5.651579e-03,5.562314e-03
5.644735e-03,5.843772e-03
5.641097e-03,5.447690e-03
5.634024e-03,5.527249e-03
5.631382e-03,5.638034e-03
5.624406e-03,5.534864e-03
5.616424e-03,5.637127e-03
5.612550e-03,6.033630e-03
5.607248e-03,5.640742e-03
5.601085e-03,6.036971e-03
5.596694e-03,5.958555e-03
5.591191e-03,5.641747e-03
5.585844e-03,5.611095e-03
5.583200e-03,5.745930e-03
5.578759e-03,5.814036e-03
