train_loss,val_loss
1.133956e-02,7.496327e-03
7.439740e-03,7.314799e-03
6.978227e-03,6.353717e-03
6.726249e-03,6.087568e-03
6.549560e-03,7.248808e-03
6.430660e-03,6.217508e-03
6.327442e-03,6.772448e-03
6.239228e-03,6.046683e-03
6.182964e-03,6.623863e-03
6.122675e-03,6.044483e-03
6.067547e-03,5.974498e-03
6.020479e-03,5.777111e-03
5.971282e-03,5.730070e-03
5.936711e-03,6.313662e-03
5.904935e-03,5.669213e-03
5.876204e-03,5.832337e-03
5.848092e-03,5.539130e-03
5.820233e-03,5.708118e-03
5.797878e-03,5.982278e-03
5.774575e-03,6.096918e-03
5.752781e-03,5.622112e-03
5.735374e-03,5.646487e-03
5.721244e-03,5.942620e-03
5.708314e-03,5.572764e-03
5.696969e-03,5.569821e-03
5.688208e-03,5.795541e-03
5.676543e-03,5.568656e-03
5.666833e-03,5.569827e-03
5.656514e-03,5.796452e-03
5.647900e-03,5.775602e-03
5.637871e-03,5.791943e-03
5.631692e-03,5.521261e-03
5.622762e-03,5.496303e-03
5.618628e-03,5.977448e-03
5.611772e-03,5.492164e-03
5.606590e-03,5.658245e-03
5.601175e-03,5.523367e-03
5.594247e-03,5.488220e-03
5.587753e-03,5.531341e-03
5.579231e-03,5.405420e-03
5.574623e-03,5.425886e-03
5.570582e-03,5.442487e-03
5.562849e-03,5.721881e-03
5.560485e-03,5.676438e-03
5.556128e-03,5.383527e-03
5.549557e-03,5.605098e-03
5.550090e-03,5.476315e-03
5.544000e-03,5.400993e-03
5.541146e-03,5.568155e-03
5.536840e-03,5.570028e-03
5.535504e-03,5.804492e-03
5.532914e-03,5.999800e-03
5.529132e-03,5.646784e-03
5.524015e-03,5.400793e-03
5.522219e-03,5.513853e-03
5.519434e-03,5.345766e-03
5.519102e-03,5.616219e-03
5.516690e-03,5.638499e-03
5.513693e-03,5.705223e-03
5.512165e-03,5.370750e-03
5.508281e-03,5.517834e-03
5.504756e-03,5.395785e-03
5.504648e-03,5.541160e-03
5.501344e-03,5.377530e-03
5.498988e-03,5.489901e-03
5.496899e-03,5.796451e-03
5.493249e-03,5.479121e-03
5.490173e-03,5.479572e-03
5.488289e-03,5.368397e-03
5.485609e-03,5.466613e-03
5.481680e-03,5.461279e-03
