train_loss,val_loss
4.264935e-02,2.185286e-02
2.034469e-02,1.799296e-02
1.762967e-02,1.698743e-02
1.637980e-02,1.631889e-02
1.568296e-02,1.447491e-02
1.513959e-02,1.629567e-02
1.478912e-02,1.351155e-02
1.451338e-02,1.577028e-02
1.427755e-02,1.461881e-02
1.408971e-02,1.359706e-02
1.393731e-02,1.370917e-02
1.382151e-02,1.345063e-02
1.365629e-02,1.335049e-02
1.359302e-02,1.275213e-02
1.349335e-02,1.303390e-02
1.341263e-02,1.383395e-02
1.334260e-02,1.345801e-02
1.323726e-02,1.293317e-02
1.315258e-02,1.303049e-02
1.311142e-02,1.324782e-02
1.304139e-02,1.327915e-02
1.298103e-02,1.390407e-02
1.293706e-02,1.277068e-02
1.287834e-02,1.284852e-02
1.282917e-02,1.255308e-02
1.279846e-02,1.283877e-02
1.276572e-02,1.251988e-02
1.273286e-02,1.190764e-02
1.268539e-02,1.231048e-02
1.263770e-02,1.296443e-02
1.258801e-02,1.263346e-02
1.257752e-02,1.279814e-02
1.253047e-02,1.223996e-02
1.252534e-02,1.220145e-02
1.249109e-02,1.319681e-02
1.245483e-02,1.277744e-02
1.241944e-02,1.242812e-02
1.238186e-02,1.223568e-02
1.237865e-02,1.239977e-02
1.234987e-02,1.243411e-02
1.231811e-02,1.205847e-02
1.230023e-02,1.234820e-02
1.228958e-02,1.260299e-02
