train_loss,val_loss
4.360276e-02,2.584415e-02
2.085194e-02,1.793227e-02
1.771280e-02,1.594890e-02
1.647010e-02,1.614002e-02
1.575211e-02,1.504392e-02
1.520511e-02,1.469667e-02
1.483469e-02,1.443412e-02
1.451938e-02,1.515000e-02
1.429329e-02,1.394627e-02
1.411200e-02,1.381431e-02
1.395004e-02,1.413212e-02
1.380625e-02,1.308083e-02
1.371281e-02,1.386790e-02
1.356563e-02,1.377200e-02
1.347109e-02,1.270821e-02
1.342088e-02,1.364515e-02
1.334924e-02,1.283447e-02
1.325741e-02,1.411598e-02
1.317581e-02,1.298394e-02
1.314490e-02,1.410694e-02
1.310369e-02,1.302132e-02
1.305837e-02,1.285722e-02
1.299556e-02,1.346923e-02
1.292905e-02,1.281575e-02
1.288850e-02,1.247243e-02
1.284986e-02,1.266329e-02
1.281217e-02,1.239067e-02
1.274959e-02,1.261553e-02
1.271410e-02,1.323941e-02
1.268162e-02,1.260893e-02
1.264227e-02,1.263429e-02
1.262827e-02,1.228795e-02
1.260237e-02,1.362825e-02
1.253958e-02,1.274392e-02
1.251771e-02,1.245477e-02
1.250765e-02,1.301691e-02
1.248521e-02,1.180688e-02
1.244617e-02,1.219515e-02
1.244475e-02,1.335718e-02
1.239851e-02,1.337549e-02
1.236947e-02,1.198672e-02
1.235967e-02,1.190783e-02
1.230374e-02,1.238162e-02
1.230855e-02,1.260766e-02
1.228864e-02,1.361314e-02
1.226166e-02,1.210102e-02
1.222633e-02,1.265121e-02
1.222725e-02,1.321833e-02
1.221276e-02,1.177402e-02
1.219881e-02,1.199980e-02
1.215531e-02,1.304445e-02
1.214697e-02,1.228486e-02
1.213285e-02,1.291963e-02
1.209644e-02,1.202726e-02
1.211764e-02,1.173618e-02
1.210223e-02,1.210177e-02
1.209263e-02,1.182361e-02
1.208693e-02,1.195402e-02
1.206398e-02,1.258578e-02
1.203476e-02,1.237837e-02
1.202142e-02,1.181848e-02
1.201487e-02,1.189956e-02
1.201107e-02,1.226293e-02
1.201168e-02,1.188061e-02
1.199774e-02,1.197037e-02
1.197766e-02,1.175626e-02
1.195362e-02,1.250449e-02
1.195865e-02,1.268148e-02
1.194854e-02,1.219529e-02
1.195353e-02,1.201225e-02
