train_loss,val_loss
4.339892e-02,2.231558e-02
2.068274e-02,1.750419e-02
1.771758e-02,1.699302e-02
1.638964e-02,1.513613e-02
1.567026e-02,1.652803e-02
1.517247e-02,1.496336e-02
1.475852e-02,1.519417e-02
1.451861e-02,1.475976e-02
1.429261e-02,1.333569e-02
1.409187e-02,1.591743e-02
1.392315e-02,1.394230e-02
1.385137e-02,1.391317e-02
1.370356e-02,1.351427e-02
1.356953e-02,1.284783e-02
1.354715e-02,1.346219e-02
1.343816e-02,1.266274e-02
1.337857e-02,1.610264e-02
1.331491e-02,1.287976e-02
1.322704e-02,1.306713e-02
1.317829e-02,1.232072e-02
1.310273e-02,1.273670e-02
1.306477e-02,1.301317e-02
1.299549e-02,1.226081e-02
1.296365e-02,1.319669e-02
1.293521e-02,1.277786e-02
1.287188e-02,1.323104e-02
1.282420e-02,1.234458e-02
1.278690e-02,1.243711e-02
1.275530e-02,1.273204e-02
1.271988e-02,1.238448e-02
1.267573e-02,1.230162e-02
1.264046e-02,1.225495e-02
1.260458e-02,1.273194e-02
1.258556e-02,1.190023e-02
1.255614e-02,1.312537e-02
1.251234e-02,1.284899e-02
1.250106e-02,1.238874e-02
1.246771e-02,1.283674e-02
1.242440e-02,1.233257e-02
1.241368e-02,1.221560e-02
1.238967e-02,1.230608e-02
1.234425e-02,1.425972e-02
1.235344e-02,1.186298e-02
1.232576e-02,1.285306e-02
1.228028e-02,1.262806e-02
1.226713e-02,1.228916e-02
1.225743e-02,1.259594e-02
1.225553e-02,1.212317e-02
1.222159e-02,1.202456e-02
1.222311e-02,1.205353e-02
1.218312e-02,1.181384e-02
1.218399e-02,1.248603e-02
1.216269e-02,1.287908e-02
1.214617e-02,1.231738e-02
1.212144e-02,1.162994e-02
1.210166e-02,1.207821e-02
1.209644e-02,1.257741e-02
1.208313e-02,1.218062e-02
1.208862e-02,1.205688e-02
1.206085e-02,1.254629e-02
1.202369e-02,1.187374e-02
1.200659e-02,1.196057e-02
1.202091e-02,1.206077e-02
1.201046e-02,1.213932e-02
1.200051e-02,1.204615e-02
1.199642e-02,1.252622e-02
1.197463e-02,1.198217e-02
1.198277e-02,1.194623e-02
1.194485e-02,1.173747e-02
1.194881e-02,1.192639e-02
