train_loss,val_loss
1.691723e-02,1.442901e-02
1.292346e-02,1.273540e-02
1.240637e-02,1.223728e-02
1.212720e-02,1.176925e-02
1.195169e-02,1.183652e-02
1.182697e-02,1.169836e-02
1.175050e-02,1.130936e-02
1.168144e-02,1.148090e-02
1.162841e-02,1.138746e-02
1.158147e-02,1.168690e-02
1.153604e-02,1.126256e-02
1.149893e-02,1.174482e-02
1.147154e-02,1.125587e-02
1.144652e-02,1.129565e-02
1.142357e-02,1.128213e-02
1.140432e-02,1.194472e-02
1.138451e-02,1.118449e-02
1.137358e-02,1.133280e-02
1.135933e-02,1.139918e-02
1.134899e-02,1.117814e-02
1.133824e-02,1.106202e-02
1.132879e-02,1.136181e-02
1.131986e-02,1.143245e-02
1.131121e-02,1.199301e-02
1.130082e-02,1.113623e-02
1.128938e-02,1.224448e-02
1.128309e-02,1.166073e-02
1.127038e-02,1.116948e-02
1.126035e-02,1.148773e-02
1.124880e-02,1.093679e-02
1.124002e-02,1.109793e-02
1.123549e-02,1.112244e-02
1.123060e-02,1.105495e-02
1.122347e-02,1.153463e-02
1.121681e-02,1.114943e-02
1.121260e-02,1.154937e-02
1.120868e-02,1.107370e-02
1.120274e-02,1.134268e-02
1.119805e-02,1.110414e-02
1.119401e-02,1.130793e-02
1.118980e-02,1.132753e-02
1.118539e-02,1.136487e-02
1.117931e-02,1.115385e-02
1.117442e-02,1.101176e-02
1.117166e-02,1.122528e-02
