train_loss,val_loss
1.704489e-02,1.298121e-02
1.316482e-02,1.255393e-02
1.257196e-02,1.193832e-02
1.224386e-02,1.206443e-02
1.205281e-02,1.205444e-02
1.191238e-02,1.188437e-02
1.182030e-02,1.184556e-02
1.174982e-02,1.215333e-02
1.169022e-02,1.124599e-02
1.164052e-02,1.160977e-02
1.159655e-02,1.133857e-02
1.156076e-02,1.137432e-02
1.152920e-02,1.187622e-02
1.149998e-02,1.118213e-02
1.147403e-02,1.119047e-02
1.145428e-02,1.128982e-02
1.142889e-02,1.151564e-02
1.141068e-02,1.125789e-02
1.139409e-02,1.125455e-02
1.137865e-02,1.125222e-02
1.136456e-02,1.114771e-02
1.135349e-02,1.176693e-02
1.133784e-02,1.118680e-02
1.133044e-02,1.127476e-02
1.131882e-02,1.121434e-02
1.130643e-02,1.111905e-02
1.129642e-02,1.123755e-02
1.128621e-02,1.140337e-02
1.127265e-02,1.154154e-02
1.126328e-02,1.141576e-02
1.125732e-02,1.124489e-02
1.124552e-02,1.125418e-02
1.124016e-02,1.165911e-02
1.123414e-02,1.106301e-02
1.122376e-02,1.103202e-02
1.121995e-02,1.146701e-02
1.121767e-02,1.105136e-02
1.120946e-02,1.111947e-02
1.120520e-02,1.128837e-02
1.120142e-02,1.124777e-02
1.119385e-02,1.103958e-02
1.119128e-02,1.108041e-02
1.118545e-02,1.111617e-02
1.118132e-02,1.102541e-02
1.117595e-02,1.123649e-02
1.117648e-02,1.113347e-02
1.116841e-02,1.117639e-02
1.116475e-02,1.098684e-02
1.116357e-02,1.110311e-02
1.116070e-02,1.124394e-02
1.115557e-02,1.117683e-02
1.115191e-02,1.103740e-02
1.115083e-02,1.107464e-02
1.114619e-02,1.095807e-02
1.114340e-02,1.092083e-02
1.114085e-02,1.119875e-02
1.113837e-02,1.142600e-02
1.113823e-02,1.090565e-02
1.113318e-02,1.126913e-02
1.113214e-02,1.109923e-02
1.112778e-02,1.117936e-02
1.112463e-02,1.108117e-02
1.112613e-02,1.114155e-02
1.112114e-02,1.101686e-02
1.112123e-02,1.164534e-02
1.111776e-02,1.106229e-02
1.111380e-02,1.112834e-02
1.111557e-02,1.089293e-02
1.111006e-02,1.094722e-02
1.111069e-02,1.155010e-02
1.110934e-02,1.105239e-02
1.110845e-02,1.146532e-02
1.110727e-02,1.140921e-02
1.110395e-02,1.152203e-02
1.110298e-02,1.116829e-02
1.110052e-02,1.107618e-02
1.109925e-02,1.123354e-02
1.109941e-02,1.128072e-02
1.109642e-02,1.095281e-02
1.109276e-02,1.092198e-02
1.109238e-02,1.112825e-02
1.109257e-02,1.096547e-02
1.108985e-02,1.125873e-02
