train_loss,val_loss
1.698774e-02,1.572576e-02
1.296621e-02,1.201485e-02
1.242690e-02,1.264125e-02
1.214744e-02,1.223450e-02
1.197078e-02,1.135882e-02
1.184986e-02,1.202965e-02
1.176292e-02,1.149556e-02
1.169091e-02,1.208886e-02
1.163327e-02,1.247765e-02
1.158310e-02,1.162073e-02
1.153835e-02,1.115390e-02
1.150489e-02,1.138018e-02
1.147739e-02,1.164937e-02
1.144761e-02,1.150219e-02
1.142161e-02,1.154392e-02
1.139806e-02,1.200249e-02
1.138409e-02,1.106174e-02
1.137104e-02,1.175716e-02
1.135945e-02,1.225584e-02
1.134490e-02,1.146719e-02
1.133389e-02,1.162984e-02
1.132453e-02,1.153946e-02
1.131316e-02,1.122866e-02
1.130257e-02,1.143104e-02
1.129533e-02,1.165976e-02
1.128422e-02,1.121740e-02
1.127730e-02,1.124287e-02
1.126510e-02,1.129403e-02
1.125529e-02,1.113684e-02
1.124436e-02,1.110392e-02
1.123853e-02,1.168682e-02
1.122999e-02,1.098020e-02
1.122662e-02,1.161808e-02
1.121767e-02,1.124470e-02
1.120735e-02,1.176557e-02
1.120088e-02,1.106749e-02
1.119724e-02,1.109785e-02
1.118906e-02,1.121452e-02
1.118286e-02,1.127305e-02
1.117907e-02,1.128696e-02
1.117358e-02,1.106786e-02
1.116812e-02,1.094149e-02
1.116543e-02,1.091257e-02
1.116269e-02,1.113620e-02
1.115964e-02,1.119149e-02
1.115578e-02,1.121741e-02
1.114972e-02,1.187654e-02
1.114942e-02,1.103706e-02
1.114658e-02,1.091632e-02
1.114164e-02,1.095807e-02
1.113794e-02,1.096826e-02
1.113574e-02,1.095338e-02
1.113026e-02,1.112210e-02
1.112759e-02,1.092171e-02
1.112627e-02,1.124240e-02
1.112401e-02,1.119139e-02
1.112147e-02,1.119950e-02
1.111779e-02,1.089690e-02
1.111576e-02,1.096111e-02
1.111453e-02,1.150486e-02
1.111006e-02,1.100244e-02
1.110688e-02,1.102669e-02
1.110722e-02,1.109114e-02
1.110415e-02,1.124575e-02
1.110040e-02,1.095988e-02
1.109942e-02,1.102837e-02
1.109661e-02,1.123153e-02
1.109386e-02,1.106280e-02
1.108920e-02,1.125801e-02
1.108841e-02,1.097962e-02
1.108459e-02,1.106724e-02
1.108183e-02,1.099804e-02
1.108048e-02,1.091606e-02
