train_loss,val_loss
3.331326e-02,1.442642e-02
1.226190e-02,1.064761e-02
1.032140e-02,8.935395e-03
9.543464e-03,9.845044e-03
9.082214e-03,7.705125e-03
8.733135e-03,8.356131e-03
8.537293e-03,8.084285e-03
8.291750e-03,7.929087e-03
8.182510e-03,8.127184e-03
7.987080e-03,7.897475e-03
7.870709e-03,8.539615e-03
7.796799e-03,7.552989e-03
7.723818e-03,7.502650e-03
7.655854e-03,8.213046e-03
7.540602e-03,7.936364e-03
7.508165e-03,7.149738e-03
7.463891e-03,7.931436e-03
7.359109e-03,7.982998e-03
7.361359e-03,7.625722e-03
7.304801e-03,7.232292e-03
7.258101e-03,6.831446e-03
7.189206e-03,7.155502e-03
7.145995e-03,6.800296e-03
7.115261e-03,6.749486e-03
7.079185e-03,6.578756e-03
7.054456e-03,6.571702e-03
7.011624e-03,6.511936e-03
6.975607e-03,7.243355e-03
6.930403e-03,6.861646e-03
6.904167e-03,7.358279e-03
6.880577e-03,6.578408e-03
6.851463e-03,7.464586e-03
6.817715e-03,7.062267e-03
6.805370e-03,6.266848e-03
6.760233e-03,6.526286e-03
6.749029e-03,6.351154e-03
6.713902e-03,6.713961e-03
6.721354e-03,6.671207e-03
6.690515e-03,6.977511e-03
6.664052e-03,6.302721e-03
6.631958e-03,7.658388e-03
6.614058e-03,6.311573e-03
6.598168e-03,6.599249e-03
6.597853e-03,7.111040e-03
6.568400e-03,6.568519e-03
6.552012e-03,5.884656e-03
6.539357e-03,6.699927e-03
6.516120e-03,7.384455e-03
6.532907e-03,6.824084e-03
6.492922e-03,7.887359e-03
6.485170e-03,6.908556e-03
6.465028e-03,6.886695e-03
6.454369e-03,6.488142e-03
6.444376e-03,6.642384e-03
6.429426e-03,6.677436e-03
6.414992e-03,6.493273e-03
6.401209e-03,6.331472e-03
6.408081e-03,6.520046e-03
6.397094e-03,7.019044e-03
6.387700e-03,6.350128e-03
6.359209e-03,6.566651e-03
