train_loss,val_loss
1.027144e-02,7.126198e-03
7.153773e-03,6.605858e-03
6.689886e-03,6.390298e-03
6.430362e-03,5.866146e-03
6.270395e-03,6.417471e-03
6.148366e-03,7.152109e-03
6.056693e-03,6.115447e-03
5.994684e-03,6.072597e-03
5.937286e-03,6.141648e-03
5.899770e-03,6.383518e-03
5.864129e-03,6.234490e-03
5.834890e-03,5.871040e-03
5.808051e-03,6.163870e-03
5.792358e-03,5.653936e-03
5.773499e-03,5.566921e-03
5.757765e-03,5.539256e-03
5.742913e-03,5.804913e-03
5.729285e-03,6.065467e-03
5.716534e-03,6.073702e-03
5.703912e-03,5.617700e-03
5.693575e-03,5.660868e-03
5.681019e-03,5.835536e-03
5.673189e-03,5.864435e-03
5.666098e-03,5.900447e-03
5.660418e-03,5.894170e-03
5.652483e-03,5.448668e-03
5.645811e-03,5.566786e-03
5.641211e-03,5.571883e-03
5.636031e-03,5.706398e-03
5.629921e-03,5.641791e-03
5.627221e-03,5.474890e-03
5.624691e-03,5.434361e-03
5.618083e-03,5.820041e-03
5.614569e-03,5.769410e-03
5.612357e-03,5.513153e-03
5.607280e-03,5.608688e-03
5.605425e-03,5.382463e-03
5.602297e-03,5.581248e-03
5.598418e-03,5.515247e-03
5.597409e-03,5.742410e-03
5.593135e-03,5.571505e-03
5.589711e-03,5.777953e-03
5.589375e-03,5.485654e-03
5.584937e-03,5.419164e-03
5.581220e-03,5.426306e-03
5.575068e-03,5.345405e-03
5.572066e-03,5.434660e-03
5.569062e-03,5.717673e-03
5.567428e-03,5.764677e-03
5.566019e-03,5.505573e-03
5.559375e-03,5.371072e-03
5.558444e-03,5.954032e-03
5.556287e-03,5.506150e-03
5.552821e-03,5.471633e-03
5.550078e-03,5.447232e-03
5.549158e-03,5.404266e-03
5.545925e-03,5.685402e-03
5.544792e-03,5.366069e-03
5.543783e-03,5.616532e-03
5.543624e-03,5.730224e-03
5.540787e-03,5.468200e-03
