train_loss,val_loss
1.030178e-02,6.914960e-03
7.201372e-03,6.366350e-03
6.724065e-03,6.298029e-03
6.469716e-03,6.412893e-03
6.306167e-03,6.257948e-03
6.192105e-03,5.847338e-03
6.100359e-03,6.506781e-03
6.033617e-03,5.705816e-03
5.975811e-03,5.892554e-03
5.938047e-03,5.963696e-03
5.901215e-03,5.650902e-03
5.868194e-03,5.967108e-03
5.834031e-03,5.994519e-03
5.805308e-03,5.936509e-03
5.781368e-03,5.717060e-03
5.760434e-03,6.096564e-03
5.745369e-03,5.499070e-03
5.731470e-03,5.709985e-03
5.719554e-03,5.596072e-03
5.709841e-03,5.728518e-03
5.697577e-03,6.167044e-03
5.690599e-03,5.726542e-03
5.682089e-03,5.566926e-03
5.669964e-03,5.496735e-03
5.659658e-03,5.763259e-03
5.648879e-03,5.615632e-03
5.637533e-03,5.584795e-03
5.631842e-03,5.921334e-03
5.624595e-03,5.565953e-03
5.613333e-03,5.990791e-03
5.606406e-03,5.551619e-03
5.600837e-03,5.580779e-03
