train_loss,val_loss
9.786348e-03,6.613435e-03
6.613661e-03,5.846932e-03
6.176197e-03,7.109073e-03
5.924703e-03,5.997228e-03
5.763775e-03,5.264282e-03
5.658046e-03,5.455681e-03
5.570941e-03,5.251826e-03
5.508431e-03,6.093089e-03
5.451021e-03,5.310579e-03
5.401673e-03,5.356751e-03
5.356273e-03,5.087404e-03
5.321945e-03,5.105371e-03
5.296046e-03,5.171630e-03
5.274082e-03,5.074764e-03
5.255594e-03,5.942055e-03
5.238306e-03,5.244060e-03
5.223100e-03,5.236548e-03
5.209851e-03,5.369149e-03
5.193731e-03,5.584061e-03
5.181035e-03,5.091050e-03
5.169628e-03,5.086553e-03
5.159516e-03,4.969278e-03
5.147212e-03,5.025919e-03
5.138166e-03,5.488575e-03
5.131244e-03,5.223548e-03
5.122759e-03,5.241823e-03
5.114062e-03,5.237726e-03
5.108522e-03,4.941710e-03
5.098229e-03,4.985645e-03
5.087341e-03,4.999113e-03
5.071900e-03,5.188466e-03
5.063065e-03,4.925208e-03
5.060084e-03,5.012617e-03
5.055067e-03,4.907320e-03
5.049385e-03,5.323374e-03
5.045335e-03,5.016980e-03
5.041306e-03,5.257196e-03
5.037260e-03,5.016110e-03
5.034824e-03,5.010026e-03
5.031594e-03,5.031667e-03
5.026352e-03,5.084799e-03
5.021811e-03,5.179947e-03
5.016107e-03,4.915360e-03
5.014253e-03,5.128134e-03
5.011557e-03,5.411748e-03
5.008333e-03,5.152523e-03
5.003480e-03,5.033962e-03
5.001878e-03,4.959352e-03
4.998555e-03,4.866988e-03
4.995778e-03,5.053817e-03
4.993564e-03,4.966419e-03
4.992308e-03,4.973051e-03
4.991464e-03,4.768725e-03
4.987131e-03,4.900890e-03
4.984444e-03,4.955156e-03
4.983345e-03,5.019826e-03
4.980578e-03,4.784026e-03
4.978323e-03,5.026777e-03
4.977248e-03,5.034605e-03
4.973334e-03,5.251631e-03
4.971179e-03,4.949989e-03
4.968727e-03,4.775046e-03
4.966671e-03,4.848601e-03
4.965921e-03,4.848204e-03
4.966390e-03,5.069044e-03
4.962803e-03,4.854660e-03
4.962275e-03,4.808996e-03
4.958476e-03,4.941518e-03
